model,fold,precision,recall
ir_revised,1,0.4538984147525073,0.9831814996496145
ir_revised,1,0.4540453074433657,0.9831814996496145
ir_revised,1,0.4541922952411784,0.9831814996496145
ir_revised,1,0.454339378238342,0.9831814996496145
ir_revised,1,0.45448655652737285,0.9831814996496145
ir_revised,1,0.4546338302009073,0.9831814996496145
ir_revised,1,0.4547811993517018,0.9831814996496145
ir_revised,1,0.45492866407263294,0.9831814996496145
ir_revised,1,0.45507622445669804,0.9831814996496145
ir_revised,1,0.4552238805970149,0.9831814996496145
ir_revised,1,0.45537163258682245,0.9831814996496145
ir_revised,1,0.4551948051948052,0.9824807288016818
ir_revised,1,0.45534264371549205,0.9824807288016818
ir_revised,1,0.4554905782975958,0.9824807288016818
ir_revised,1,0.45563860903477416,0.9824807288016818
ir_revised,1,0.4557867360208062,0.9824807288016818
ir_revised,1,0.4559349593495935,0.9824807288016818
ir_revised,1,0.4560832791151594,0.9824807288016818
ir_revised,1,0.4562316954116499,0.9824807288016818
ir_revised,1,0.4563802083333333,0.9824807288016818
ir_revised,1,0.4565288179746011,0.9824807288016818
ir_revised,1,0.45667752442996745,0.9824807288016818
ir_revised,1,0.45682632779406973,0.9824807288016818
ir_revised,1,0.45697522816166886,0.9824807288016818
ir_revised,1,0.45712422562764915,0.9824807288016818
ir_revised,1,0.4572733202870189,0.9824807288016818
ir_revised,1,0.45742251223491026,0.9824807288016818
ir_revised,1,0.4575718015665796,0.9824807288016818
ir_revised,1,0.4577211883774078,0.9824807288016818
ir_revised,1,0.45787067276290006,0.9824807288016818
ir_revised,1,0.4580202548186867,0.9824807288016818
ir_revised,1,0.45816993464052286,0.9824807288016818
ir_revised,1,0.458319712324289,0.9824807288016818
ir_revised,1,0.45846958796599085,0.9824807288016818
ir_revised,1,0.4586195616617599,0.9824807288016818
ir_revised,1,0.4584424083769634,0.9817799579537492
ir_revised,1,0.4585924713584288,0.9817799579537492
ir_revised,1,0.4587426326129666,0.9817799579537492
ir_revised,1,0.4588928922371438,0.9817799579537492
ir_revised,1,0.459043250327654,0.9817799579537492
ir_revised,1,0.4591937069813176,0.9817799579537492
ir_revised,1,0.45934426229508196,0.9817799579537492
ir_revised,1,0.45949491636602163,0.9817799579537492
ir_revised,1,0.4596456692913386,0.9817799579537492
ir_revised,1,0.45979652116836234,0.9817799579537492
