model,fold,precision,recall
IR,5,0.45857988165680474,0.9782608695652174
IR,5,0.4587306806971391,0.9782608695652174
IR,5,0.4588815789473684,0.9782608695652174
IR,5,0.4590325765054294,0.9782608695652174
IR,5,0.45918367346938777,0.9782608695652174
IR,5,0.45900559762923937,0.9775596072931276
IR,5,0.45915678524374176,0.9775596072931276
IR,5,0.4589785831960461,0.9768583450210379
IR,5,0.45912986156888597,0.9768583450210379
IR,5,0.45928123969666995,0.9768583450210379
IR,5,0.4594327176781003,0.9768583450210379
IR,5,0.45958429561200925,0.9768583450210379
IR,5,0.45973597359735974,0.9768583450210379
IR,5,0.4598877517332453,0.9768583450210379
IR,5,0.45970937912813736,0.9761570827489481
IR,5,0.45986124876114964,0.9761570827489481
IR,5,0.4600132187706543,0.9761570827489481
IR,5,0.45983471074380167,0.9754558204768583
IR,5,0.4599867724867725,0.9754558204768583
IR,5,0.4601389348329474,0.9754558204768583
IR,5,0.46029119788219724,0.9754558204768583
IR,5,0.460443561734525,0.9754558204768583
IR,5,0.4605960264900662,0.9754558204768583
IR,5,0.4607485922490891,0.9754558204768583
IR,5,0.4609012591119947,0.9754558204768583
IR,5,0.4610540271793172,0.9754558204768583
IR,5,0.46120689655172414,0.9754558204768583
IR,5,0.4613598673300166,0.9754558204768583
IR,5,0.4615129396151294,0.9754558204768583
IR,5,0.4616661135081314,0.9754558204768583
IR,5,0.46181938911022574,0.9754558204768583
IR,5,0.46197276652274993,0.9754558204768583
IR,5,0.4621262458471761,0.9754558204768583
IR,5,0.46227982718511135,0.9754558204768583
IR,5,0.46243351063829785,0.9754558204768583
IR,5,0.4625872963086132,0.9754558204768583
IR,5,0.46274118429807054,0.9754558204768583
IR,5,0.46289517470881864,0.9754558204768583
IR,5,0.46304926764314247,0.9754558204768583
IR,5,0.46320346320346323,0.9754558204768583
IR,5,0.4630246502331779,0.9747545582047685
IR,5,0.4631789403532156,0.9747545582047685
IR,5,0.4633333333333333,0.9747545582047685
IR,5,0.46348782927642546,0.9747545582047685
IR,5,0.46364242828552366,0.9747545582047685
IR,5,0.4637971304637971,0.9747545582047685
IR,5,0.4636181575433912,0.9740532959326789
IR,5,0.4637729549248748,0.9740532959326789
IR,5,0.46392785571142287,0.9740532959326789
IR,5,0.46408286000668225,0.9740532959326789
IR,5,0.4642379679144385,0.9740532959326789
IR,5,0.46439317953861586,0.9740532959326789
IR,5,0.4645484949832776,0.9740532959326789
IR,5,0.4647039143526263,0.9740532959326789
IR,5,0.464859437751004,0.9740532959326789
IR,5,0.46501506528289255,0.9740532959326789
IR,5,0.4651707970529136,0.9740532959326789
IR,5,0.4653266331658292,0.9740532959326789
IR,5,0.46548257372654156,0.9740532959326789
IR,5,0.4656386188400939,0.9740532959326789
IR,5,0.46579476861167,0.9740532959326789
IR,5,0.4659510231465951,0.9740532959326789
IR,5,0.46610738255033557,0.9740532959326789
IR,5,0.4662638469284995,0.9740532959326789
IR,5,0.4664204163868368,0.9740532959326789
IR,5,0.4665770910312395,0.9740532959326789
IR,5,0.46673387096774194,0.9740532959326789
IR,5,0.466890756302521,0.9740532959326789
IR,5,0.46704774714189645,0.9740532959326789
IR,5,0.467204843592331,0.9740532959326789
IR,5,0.4670255720053836,0.9733520336605891
IR,5,0.46718276674520365,0.9733520336605891
IR,5,0.46734006734006733,0.9733520336605891
IR,5,0.46749747389693497,0.9733520336605891
IR,5,0.46765498652291104,0.9733520336605891
IR,5,0.4678126053252444,0.9733520336605891
IR,5,0.4679703304113284,0.9733520336605891
IR,5,0.46812816188870154,0.9733520336605891
IR,5,0.4682860998650472,0.9733520336605891
